
FUNDAÇÃO GETULIO VARGAS
IBRE
Consulta Ins.Inf x Sugestão
Data :   01/06/2022

Data;Job Ins.Inf (atual);Item Ins.inf (atual);Cod.Ins.Inf (atual);Desc. Ins.Inf (atual);Unid.Medida Ins.Inf (atual);Cod.Ins.Inf (gerado);Dsc.Insumo (sugerido);Unid.Med.Insumo (sugerido);Classificação Ins.Inf (atual);Status MT Ins.Inf (atual);Observação;Justificativa Livre
11/05/2022;IPC;810105002;1510648;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;1558151;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;ALTERAÇÃO NA CARACTERISTICA CONFORME ORIENTAÇÃO DO INDICE
11/05/2022;IPC;810105002;1540694;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;1558152;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;MT com sugestão;Justificativa livre;;Substituição de plano
11/05/2022;IPC;810105002;1540697;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;1558153;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;MT com sugestão;Justificativa livre;;Substituição de plano
11/05/2022;IPC;810105002;1536478;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;1558154;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;
11/05/2022;IPC;810105002;1510630;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;1558155;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/FIXO DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;
11/05/2022;IPC;810105002;1510647;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;1558156;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;ALTERAÇÃO NA CARACTERISTICA CONFORME ORIENTAÇÃO DO INDICE
11/05/2022;IPC;810105002;1540693;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;1558157;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;MT com sugestão;Justificativa livre;;Substituição de plano
11/05/2022;IPC;810105002;1540690;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;1558158;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;MT com sugestão;Justificativa livre;;Substituição de plano
11/05/2022;IPC;810105002;1536468;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 2.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;1558159;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;
11/05/2022;IPC;810105002;1510629;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;1558160;TARIFA TELEFÔNICA CELULAR PLANO PÓS PAGO - TIM BLACK A 3.0 15GB - LIGAÇÃO LOCAL P/CELULAR DE OUTRA OPERADORA;MIN;MT com sugestão;Alteração de Característica / Especificação;;
11/05/2022;ALIATA;9903;1528456;LEITE EM PO DESNATADO INSTANTANEO  GLORIA LT 300;G;1558161;LEITE EM PO DESNATADO INSTANTANEO GLORIA SACHE 300;G;MT com sugestão;;GRAMATURA;GRAMATURA
11/05/2022;TCERJ_GA;285613;1182425;GOIABADA   PREDILECTA LT 600;G;1558163;GOIABADA  PREDILECTA POTE 500;G;MT com sugestão;;EMBALAGEM;EMBALAGEM
11/05/2022;ALIATA;10020;1182425;GOIABADA   PREDILECTA LT 600;G;1558163;GOIABADA  PREDILECTA POTE 500;G;MT com sugestão;;EMBALAGEM;EMBALAGEM
11/05/2022;ALIATA;9894;1360417;COXA C/ SOBRECOXA DE FRANGO CONGELADO   JAGUÁ;KG;1558165;COXA C/ SOBRECOXA DE FRANGO CONGELADO  A GOSTO;KG;MT com sugestão;;MARCA;MARCA
11/05/2022;TCERJ_GA;285841;1360417;COXA C/ SOBRECOXA DE FRANGO CONGELADO   JAGUÁ;KG;1558165;COXA C/ SOBRECOXA DE FRANGO CONGELADO  A GOSTO;KG;MT com sugestão;;MARCA;MARCA
11/05/2022;ALIATA;10005;1537221;AMIDO DE MILHO   CHINEZINHO CX 1;KG;1558167;AMIDO DE MILHO  CHINEZINHO PCT 1;KG;MT com sugestão;;EMBALAGEM;EMBALAGEM
11/05/2022;;;795559;TANGERINA MURKOTE FRESCA OU REFRIGERADA;KG;;;;MT sem sugestão;;ESPECIFICAÇAO;ESPECIFICAÇAO
11/05/2022;ALIVAR;9926;1522476;ERVILHA EM CONSERVA   BONDUELLE LT 170;G;1558169;ERVILHA EM CONSERVA  KNORR LT 170;G;MT com sugestão;;MARCA;MARCA
11/05/2022;ALIATA;;1548857;MASSA ALIMENTICIA TIPO GRAVATA COM SÊMOLA  CASAREDO FD C/20PC 500;G;;;;NC sem sugestão;;;
11/05/2022;IPC;113529002;1275090;POLPA DE UMBU CONGELADA   BRASFRUT SCO 100;G;1558182;POLPA DE MARACUJA CONGELADA  BRASFRUT SCO 100;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERISTICAS;FAVOR CONSIDERAR CARACTERISTICAS
11/05/2022;IPC;430109004;1506009;CREME DENTAL TRIPLA LIMPEZA COMPLETA  SORRISO BISNAGA 180;G;1558183;CREME DENTAL DENTES BRANCOS SORRISO BISNAGA 180;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERISTICAS;FAVOR CONSIDERAR CARACTERISTICAS
11/05/2022;IPC;111701035;1455589;COXA E SOBRECOXA DE FRANGO CONGELADA  SEARA;KG;1558246;COXA E SOBRECOXA DE FRANGO CONGELADA  UNIAVES;KG;MT com sugestão;;FAVOR CINSIDERAR A CARSCTERISTICA;FAVOR CINSIDERAR A CARSCTERISTICA
12/05/2022;IPC;112719005;1512290;LINGUIÇA DE CARNE DE SUINO TOSCANA NA BRASA  PERDIGAO;KG;1558438;LINGUIÇA DE CARNE DE SUINO TOSCANA  SAUDALI;KG;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
12/05/2022;IPC;111707014;1429986;OVO DE GALINHA BRANCO GRANDE   CX 18;UNID;1558439;OVO DE GALINHA BRANCO GRANDE ENAVIS CX 18;UNID;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
12/05/2022;IPC;530103042;1546206;BICICLETA INFANTIL ARO 16 SEM MARCHA MOD.: FURION/AMAR  HOUSTON;UNID;1558440;BICICLETA INFANTIL ARO 16 SEM MARCHA MOD.: TINA COM CESTA - VERDE AGUA HOUSTON;UNID;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;420115015;1542612;MEDICAMENTO CLORIDRATO DE FENILEFRINA 10MG+ACIDO ACETILSALICILICO 400MG+ + MALEATO DE DEXCLORFENIRAMINA 1MG+ CAFEINA 30MG - CORISTINA D  MANTECORP BLISTER 4;COMPR;1558441;MEDICAMENTO DIPIRONA MONOIDRATADA 500MG + MALEATO DE CLORFENIRAMINA 2M + CAFEÍNA 30MG BENEGRIPE HYPERA PHA BLISTER 6;COMPR;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;112733019;1533868;SALSICHA TIPO HOT DOG  SEARA;KG;1558442;SALSICHA TIPO HOT DOG REZENDE;KG;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;111303017;1513488;CHOCOLATE AO LEITE BIS BLACK  LACTA CX 100.8;G;1558443;CHOCOLATE AO LEITE BIS ORIGINAL LACTA CX 126;G;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA BIS ORIGINAL 129G;FAVOR CONSIDERAR NOVA CARACTERÍSTICA BIS ORIGINAL 129G
12/05/2022;IPC;260309039;1485669;CONJUNTO DE PANELAS ANTIADERENTE C/4 PEÇAS - MOD.: PERSONAL  ROQUE;UNID;1558446;CONJUNTO DE PANELAS DE ALUMÍNIO COM ANTIADERENTE C/4 PEÇAS - MOD.: CLOVE BRINOX;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA CONJ. DE 4 PANELAS ANTIADERENTE C/ TAMPAS DE VIDRO BRINOXCLOVE;FAVOR CONSIDERAR NOVA CARACTERÍSTICA CONJ. DE 4 PANELAS ANTIADERENTE C/ TAMPAS DE VIDRO BRINOXCLOVE
12/05/2022;IPC;111521006;1510745;QUEIJO PRATO LANCHE  LIZ;KG;1558447;QUEIJO PRATO LANCHE  IPANEMA;KG;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;111517007;1535930;QUEIJO MUSSARELA FATIADO  LIZ;KG;1558448;QUEIJO MUSSARELA FATIADO IPANEMA;KG;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;112903007;1522897;AZEITE DE OLIVA EXTRA VIRGEM  COCINERO VIDRO 500;ML;1558449;AZEITE DE OLIVA REFINADO EXTRA VIRGEM BORGES VIDRO 500;ML;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;112509014;1486942;FILÉ DE TILÁPIA CONGELADA   SAINT PETE EMB 450;G;1558450;FILE DE TILAPIA CONGELADA  CONFIARE EMB 500;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;112509013;1486944;FILE DE TILAPIA CONGELADA  TILLY EMB 800;G;1558452;FILÉ DE TILÁPIA CONGELADA  NETUNO EMB 800;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;270705009;1350664;EXTENSÃO ELETRICA C/TRÊS ENTRADAS 10A - MED.: 3M  ILUMI;UNID;1558453;EXTENSÃO ELETRICA C/TRÊS ENTRADAS 10A - MED.: 3M LIDER PLUS;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;;1513264;UVA VERDE FRESCA OU REFRIGERADA SUGAR CRISP  DOCE UVA BANDEJA 500;G;;;;MT sem sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;113701027;1479319;AMENDOIM SALGADO TORRADO   DORI PCT 70;G;1558454;AMENDOIM SALGADO COM CASCA TIPO JAPONÊS - MENDORATO SANTA HELE PCT 70;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERISTICAS;FAVOR CONSIDERAR CARACTERISTICAS
12/05/2022;IPC;230111054;1480738;CONJUNTO DE SOFÁ ESTOFADO DE TECIDO C/2 E 3 LUGARES - MOD.: MONTREAL II  LUIZZI;UNID;1558458;CONJUNTO DE SOFÁ ESTOFADO DE TECIDO C/2 E 3 LUGARES - TECIDO SUED - MOD.: BAHAMAS FLASH EST;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA CONJ. SOFÁ 2 E 3 LUGARES SUED BAHAMAS FLASH ESTOFADOS;FAVOR CONSIDERAR NOVA CARACTERÍSTICA CONJ. SOFÁ 2 E 3 LUGARES SUED BAHAMAS FLASH ESTOFADOS
12/05/2022;IPC;250123062;1489210;REFRIGERADOR DOMÉSTICO DUPLEX CAPACIDADE TOTAL 261L MOD.: DF35A - FROST FREE - COR: BRANCO - SEM DISPENSER DE ÁGUA - SEM DISPENSER DE GELO  ELECTROLUX;UNID;1558460;REFRIGERADOR DOMESTICO DUPLEX CAPACIDADE TOTAL 371 LITROS MOD.: DFN41 - FROST FREE - COR: BRANCO - SEM DISPENSER DE ÁGUA - SEM DISPENSER DE GELO - 110V ELECTROLUX;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA REFR. ELECTROLUX 371LITROS  DFN41 FROST FREE;FAVOR CONSIDERAR NOVA CARACTERÍSTICA REFR. ELECTROLUX 371LITROS  DFN41 FROST FREE
12/05/2022;IPC;230111059;1499834;SOFA ESTOFADO DE TECIDO VELUDO C/3 LUGARES - MOD.: ASPEN II  MASTER;UNID;1558461;CONJUNTO DE SOFÁ ESTOFADO C/ 3 LUGARES - TECIDO SUED - MOD.: CARIBE II LUIZZI;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SOFÁ 3 LUGARES CARIBE II TECIDO SUEDELUIZZI;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SOFÁ 3 LUGARES CARIBE II TECIDO SUEDELUIZZI
12/05/2022;IPC;250326122;1547991;APARELHO TELEFONICO CELULAR DIGITAL DESBLOQUEADO - MOD.: GALAXY A02 - 32GB  SAMSUNG;UNID;1558463;APARELHO TELEFONICO SMARTPHONE MOD.: GALAXY A03 - 32GB - AZUL SAMSUNG;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SMARTPHONE GALAXY A03;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SMARTPHONE GALAXY A03
12/05/2022;IPC;230111045;1441168;SOFÁ ESTOFADO DE TECIDO C/3 LUGARES MAGNUM RETRATIL  LUIZZI;UNID;1558464;SOFÁ ESTOFADO C/ 3 LUGARES - TECIDO SUED - MOD.: RAVENA LUIZZI;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA  SOFÁ  3 LUGARES  RAVENA TECIDO SUEFE VELUDO . LUIZZI;FAVOR CONSIDERAR NOVA CARACTERÍSTICA  SOFÁ  3 LUGARES  RAVENA TECIDO SUEFE VELUDO . LUIZZI
12/05/2022;IPC;113701028;1500137;AMENDOIM CROCANTE - LEVEMENTE SALGADO - LINHA: CROKISSIMO  SANTA HELE PCT 90;G;1558466;AMENDOIM CROCANTE LEVEMENTE SALGADO  YOKI PCT 150;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;;1517980;FILE DE MERLUZA CONGELADO  TILLY EMB 800;G;;;;MT sem sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;113701025;1479364;AMENDOIM CROCANTE - SABOR SALSA E CEBOLA - LINHA: CROKISSIMO  SANTA HELE PCT 90;G;1558467;AMENDOIM SALGADO CROCANTE SABOR MOLHO DE PIMENTA YOKI PCT 150;G;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;113131011;1424384;VINAGRE DE ALCOOL   MURIONGO FCO 500;ML;1558468;VINAGRE DE ALCOOL  MINHOTO FCO 500;ML;MT com sugestão;;FAVOR CONSIDERAR CARACTERÍSTICAS;FAVOR CONSIDERAR CARACTERÍSTICAS
12/05/2022;IPC;112701028;1482879;ATUM EM CONSERVA EM PEDAÇOS, EM OLEO COMESTIVEL  GOMES DA C LT 170;G;1558469;ATUM EM CONSERVA EM PEDAÇOS NATURAL GOMES DA C LT 170;G;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PEDAÇOS NATURAL;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PEDAÇOS NATURAL
12/05/2022;IPC;112731017;1528378;PRESUNTO DE SUINO COZIDO FATIADO SEM GORDURA  AURORA;KG;1558470;PRESUNTO DE SUINO COZIDO FATIADO - SEM CAPA DE GORDURA SADIA;KG;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PRESUNTO SADIA;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PRESUNTO SADIA
12/05/2022;IPC;113521023;1483322;SUCO DE FRUTAS PRONTO PARA BEBER - SABOR MANGA  MARATA CX 1;L;1558471;SUCO PRONTO DE FRUTAS SABOR: GOIABA PALMEIRON GFA 500;ML;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SUCO PALMEIRON GOIABA500ML;FAVOR CONSIDERAR NOVA CARACTERÍSTICA SUCO PALMEIRON GOIABA500ML
12/05/2022;IPC;112903006;1521520;AZEITE DE OLIVA EXTRA VIRGEM   COCINERO VIDRO 250;ML;1558474;AZEITE DE OLIVA REFINADO EXTRA VIRGEM BORGES VIDRO 250;ML;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;112719008;1522837;LINGUIÇA DE CARNE DE SUINO TIPO CALABRESA  FRIATO;KG;1558475;LINGUIÇA DE CARNE DE SUINO TIPO CALABRESA  SADIA;KG;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
12/05/2022;IPC;250301018;1501938;APARELHO DE SOM MINI SYSTEM COM CD MOD.: X BOOM CL88 - MP3 - USB - BLUETOOTH - POT.: 2900W RMS  LG;UNID;1558508;APARELHO DE SOM MINI SYSTEM COM CD - MOD.: CL65 XBOOM - POT.: 950W RMS - BLUETOOTH DUAL - 2 ENTRADAS USB LG;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA MINI SYSTEM LG XBOOM CL65950W;FAVOR CONSIDERAR NOVA CARACTERÍSTICA MINI SYSTEM LG XBOOM CL65950W
12/05/2022;IPC;510304029;1551082;CURSO PREPARATÓRIO PARA CONCURSO OFICINA DE REDAÇÃO PARA O ENEM - ONLINE;CURSO;1558545;CURSO PREPARATÓRIO PARA CONCURSO OFICINA DE REDAÇÃO PARA CARREIRAS MILITARES - ON LINE;CURSO;MT com sugestão;Alteração de Característica / Especificação;;INSUMO EM DUPLICIDADE COM INSINF:1522037. FEITA SUGESTÃO DE OUTRO CURSO.
12/05/2022;IPC;320101004;1529076;SANDALIA MASCULINA DE BORRACHA  ESPORTE  KENNER;PAR;1558547;SANDALIA MASCULINA DE BORRACHA ESPORTE CARTAGO;PAR;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;270137006;1515032;SABÃO EM PO   BRILHANTE SCO 2;KG;1558548;SABÃO EM PÓ 5 EM 1 ALA SACO 1;KG;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
12/05/2022;IPC;260325040;1521935;JARRA DE VIDRO MOD.: GENOVA 1,5L  CASUAL HOM;UNID;1558550;JARRA DE VIDRO LINHA TANGO - CAP.: 1L NADIR;UNID;MT com sugestão;;JARRA DE VIDRO TANGO 1LITRO;JARRA DE VIDRO TANGO 1LITRO
12/05/2022;IPC;260309072;1502558;PANELA DE ALUMINIO POLIDO TIPO CUSCUZEIRO - N. 18  LUZ NOBRE;UNID;1558551;PANELA DE ALUMINIO POLIDO TIPO CUSCUZEIRO - N. 16;UNID;MT com sugestão;;NAO COMERCIALIZA MAS ESSA MARCA;NAO COMERCIALIZA MAS ESSA MARCA
12/05/2022;IPC;210103120;765557;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1558552;CADERNO PAUTADO ESPIRAL COM 160 FOLHAS UNIVERSITÁRIO - C/ 10 MATÉRIAS TILIBRA;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;510503010;765557;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1558552;CADERNO PAUTADO ESPIRAL COM 160 FOLHAS UNIVERSITÁRIO - C/ 10 MATÉRIAS TILIBRA;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;210103120;765558;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1558553;CADERNO PAUTADO ESPIRAL COM 160FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS TILIBRA;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;510503010;765558;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1558553;CADERNO PAUTADO ESPIRAL COM 160FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS TILIBRA;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
12/05/2022;IPC;260325012;1272157;COPO DE VIDRO MULTIUSO MOD.: OPERA LONG DRINK - CAP.: 360ML  NADIR EMB 6;UNID;1558558;COPO DE VIDRO MULTIUSO MOD.: LIGHTS - CAP.: 260ML NADIR EMB 6;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA LUVA DE 6 COPOS 260MLLIGTS . NADIR;FAVOR CONSIDERAR NOVA CARACTERÍSTICA LUVA DE 6 COPOS 260MLLIGTS . NADIR
12/05/2022;IPC;260325032;1521933;PRATO FUNDO DURALEX LINHA: DIAMANTE  NADIR;UNID;1558559;PRATO RASO DURALEX LINHA: ASTRAL NADIR;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PRATO RADO DURALEX ASTRAL;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PRATO RADO DURALEX ASTRAL
12/05/2022;IPC;240103009;1485431;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/3 PEÇAS - 170 FIOS  ARTE&CAZZA;UNID;1558566;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/ 4 PEÇAS - 250 FIOS - PREMIUM MICROFIBRA;UNID;MT com sugestão;;JOGO DE CAMA CASAL 4 PECAS250 FIOS . MICROFIBRA PREMIUM;JOGO DE CAMA CASAL 4 PECAS250 FIOS . MICROFIBRA PREMIUM
12/05/2022;IPC;110901025;1542809;BISCOITO DOCE ROSQUINHA DIVERSOS SABORES  QUALITA PCT 335;G;1558568;BISCOITO DOCE ROSQUINHA COCO RANCHEIRO PCT 300;G;MT com sugestão;;PROD.INDISP.;PROD.INDISP.
12/05/2022;IPC;111703023;1542812;FRANGO INTEIRO CONGELADO   SADIA  2;KG;1558569;FRANGO INTEIRO CONGELADO TEMPERO TRADICIONAL SEARA  1;KG;MT com sugestão;;PROD.INDISP.;PROD.INDISP.
12/05/2022;IPC;240103009;1485438;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/3 PEÇAS - 170 FIOS  ARTE&CAZZA;UNID;1558570;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/ 3 PEÇAS - 170 FIOS PREMIER;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICAJOGO DE CAMA CASAL 3 PEÇAS 170 FIOS  PREMIER;FAVOR CONSIDERAR NOVA CARACTERÍSTICAJOGO DE CAMA CASAL 3 PEÇAS 170 FIOS  PREMIER
12/05/2022;IPC;240103009;1485439;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/3 PEÇAS - 170 FIOS  ARTE&CAZZA;UNID;1558571;JOGO DE LENÇOL E FRONHA PARA CAMA DE CASAL C/3 PEÇAS - 170 FIOS PREMIER;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA JOGO DE CAMA CASAL 3 PEÇAS 170 FIOS  PREMIER;FAVOR CONSIDERAR NOVA CARACTERÍSTICA JOGO DE CAMA CASAL 3 PEÇAS 170 FIOS  PREMIER
12/05/2022;IPC;260309045;1485706;FRIGIDEIRA EM ALUMINIO ANTIADERENTE Nº 20  FORTALEZA;UNID;1558572;FRIGIDEIRA DE ALUMINIO COM ANTIADERENTE N. 20 MULTIFLON;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA FRIGIDEIRA ANTIADERENTE 20 MULTIFLON;FAVOR CONSIDERAR NOVA CARACTERÍSTICA FRIGIDEIRA ANTIADERENTE 20 MULTIFLON
12/05/2022;IPC;113511005;1550059;ACHOCOLATADO EM PO 2.0  NESCAU LT 400;G;1558574;ACHOCOLATADO EM PO 2.0 NESCAU LT 370;G;NC com sugestão;;;
12/05/2022;IPC;260309015;1515401;PANELA DE PRESSÃO DE ALUMINIO POLIDO 4.5 L  CLOCK;UNID;1558573;PANELA DE PRESSÃO DE ALUMÍNIO POLIDO CAP.: 4,5L MARMICOC;UNID;MT com sugestão;;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PANELA DE PRESSÃO ALUMINIO 4,5 LITROSMARMICOS;FAVOR CONSIDERAR NOVA CARACTERÍSTICA PANELA DE PRESSÃO ALUMINIO 4,5 LITROSMARMICOS
12/05/2022;IPC;112509005;1550056;POSTA DE TILAPIA CONGELADO   COPACOL EMB 1;KG;1558575;POSTA DE TILAPIA CONGELADO  COPACOL EMB 800;G;NC com sugestão;;;
12/05/2022;IPC;113511042;1550058;ACHOCOLATADO EM PO   TODDY LT 800;G;1558576;ACHOCOLATADO EM PO  TODDY LT 750;G;NC com sugestão;;;
12/05/2022;IPC;113517006;1438726;REFRIGERANTE MATE   MATE COURO GFA 2;L;1558577;REFRIGERANTE SPRITE  COCA-COLA GFA 2;L;MT com sugestão;;NAO TEM;NAO TEM
